2014-11-30,0,0,0,0,0
2014-12-01,12,56,5,14,7
2014-12-02,9,32,0,7,6
2014-12-03,5,43,2,2,4
2014-12-04,2,43,6,4,2
2014-12-05,3,21,3,2,5
2014-12-06,0,0,0,0,0
2014-12-07,0,2,0,0,0
2014-12-08,9,30,0,5,2
2014-12-09,6,31,0,1,1
2014-12-10,4,25,3,5,0
2014-12-11,0,26,0,6,2
2014-12-12,0,6,0,0,2
2014-12-13,0,1,1,0,0
2014-12-14,1,0,1,2,0
2014-12-15,3,11,2,1,0
2014-12-16,1,9,0,2,1
2014-12-17,2,29,0,3,1
2014-12-18,0,14,0,1,0
2014-12-19,0,4,0,3,1
2014-12-22,0,0,0,0,0
2014-12-26,0,0,0,0,0
2014-12-27,0,0,0,0,0
2014-12-28,0,0,0,0,0
2014-12-29,0,0,1,1,0
2014-12-30,0,0,2,0,0
2014-12-31,0,0,0,0,0
2015-01-01,0,0,0,0,0
2015-01-02,0,0,0,0,0
2015-01-03,0,1,0,0,0
2015-01-04,0,0,0,0,0
2015-01-05,1,7,0,2,0
2015-01-06,2,26,5,1,1
2015-01-07,12,8,0,3,0
2015-01-08,0,2,0,0,0
2015-01-09,1,12,1,3,0
2015-01-10,0,0,0,1,0
2015-01-11,1,1,1,0,0
2015-01-12,2,32,0,4,7
2015-01-13,1,13,1,3,2
2015-01-14,1,29,0,6,1
2015-01-15,3,12,0,4,0
2015-01-16,2,3,1,0,1
2015-01-17,0,5,0,2,0
2015-01-18,0,2,0,0,0
2015-01-19,1,0,1,0,0
2015-01-20,0,14,0,1,2
2015-01-21,4,8,0,5,0
2015-01-22,2,9,0,17,5
2015-01-23,1,10,0,2,0
2015-01-24,0,0,0,1,0
2015-01-25,0,1,0,0,0
2015-01-26,2,14,0,3,0
2015-01-27,1,2,0,1,0
2015-01-28,11,5,0,4,0
2015-01-29,1,6,0,0,1
2015-01-30,1,6,0,2,0
2015-01-31,0,0,0,0,0
2015-02-01,0,0,0,1,0
2015-02-02,5,15,0,4,1
2015-02-03,0,2,0,2,0
2015-02-04,1,7,3,1,0
2015-02-05,0,3,0,4,0
2015-02-06,0,4,8,0,0
2015-02-07,0,0,0,0,0
2015-02-08,0,0,0,1,0
2015-02-09,0,8,3,3,0
2015-02-10,0,4,0,0,0
2015-02-11,6,5,0,2,0
2015-02-12,2,1,0,2,0
2015-02-13,1,1,0,0,0
2015-02-14,0,0,0,0,0
2015-02-15,0,0,0,0,0
2015-02-16,0,6,0,0,0
2015-02-17,0,0,0,0,0
2015-02-18,0,0,0,0,0
2015-02-19,0,0,0,4,0
2015-02-20,0,0,0,0,0
2015-02-22,2,2,0,0,0
2015-02-23,0,4,0,0,0
2015-02-24,0,3,1,1,0
2015-02-25,0,1,0,0,0
2015-02-26,2,1,0,2,0
2015-02-27,2,41,0,0,0
2015-02-28,0,1,0,0,0
2015-03-01,0,0,0,0,0
2015-03-02,0,4,0,3,0
2015-03-03,0,2,1,0,0
2015-03-04,0,2,2,0,0
2015-03-05,0,2,0,0,0
2015-03-06,1,0,0,0,0
2015-03-07,0,0,0,1,0
